cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"34023","14045","2305969","3082454","TNBANK","Oak Ridge","TN","37830","12/31/2021","5/18/2022","NM","401 S Illinois Ave","TENNESSEE VALLEY FINL HOLDINGS","6","0","0","4","0","Anderson","28940","Knoxville, TN","5/30/1995","5/30/1995","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.tnbank.bank","247980","247980","236965","0","8197","2817","0","0","","136539","72403","111440","26099","52939","32401","175576","26108","221872","243870","192392","5161","63","63","2817","",""
"33470","0","1879016","1951172","TODAY'S BANK","Huntsville","AR","72740","12/31/2021","5/18/2022","NM","432 Madison 1650","MATHIAS BANCSHARES INC","11","0","0","4","1","Madison","22220","Fayetteville-Springdale-Rogers, AR-MO","7/26/1991","7/26/1991","10/23/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","https://www.todaysbank.com","236163","236163","214380","0","12661","9122","0","0","","93866","23293","142297","20055","14689","107554","212870","23259","212904","214297","194686","10608","0","0","9367","",""
"57522","0","3166699","3191712","TOLLESON PRIVATE BANK","Dallas","TX","75205","12/31/2021","5/18/2022","NM","5550 Preston Rd, # B","TOLLESON WEALTH MANAGEMENT INC","1","0","0","8","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","2/3/2003","2/3/2003","12/15/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.tollesonwealth.com","902101","902101","900110","0","1991","0","0","0","","541829","131754","360272","302481","0","57792","770347","169024","733077","853041","272425","8397","29899","0","0","",""
"30516","5484","465672","3823965","TOMAHAWK COMMUNITY BANK S.S.B.","Tomahawk","WI","54487","12/31/2021","5/18/2022","SB","15 E. Wisconsin Ave.","TCB MUTUAL HOLDING CO","2","0","0","8","0","Lincoln","48140","Wausau, WI","1/1/1920","3/17/1952","11/5/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.tomahawkcommunitybank.com","179538","179538","167137","0","12401","0","0","0","","75299","63141","104239","31166","52618","20454","116397","35994","143544","178770","162132","7892","0","0","0","",""
"10849","0","609832","1491388","TOMPKINS STATE BANK","Avon","IL","61415","12/31/2021","5/18/2022","NM","117 N. Main St.","TOMPKINS BCORP INC","4","0","0","2","1","Fulton","37900","Peoria, IL","1/1/1913","1/1/1934","4/17/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.tompkinsstatebank.com","243403","243403","198725","0","44678","0","0","0","","109486","51510","133917","37429","46379","50109","191893","51670","191733","238986","189053","8609","0","0","0","",""
"609","10202","433608","2367921","TOMPKINS TRUST COMPANY","Ithaca","NY","14850","12/31/2021","5/18/2022","NM","118 E. Seneca St.","TOMPKINS FINANCIAL CORP","13","0","0","4","0","Tompkins","27060","Ithaca, NY","1/1/1934","1/1/1934","5/14/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","0","http://www.tompkinsbank.com","2112348","2112348","1583000","0","528799","549","0","0","","241756","193316","1870592","1653013","21835","195744","1919032","587884","1524464","2048083","1045767","26429","1809","1809","101","",""
"58687","0","3645840","3645886","TOUCHMARK NATIONAL BANK","Alpharetta","GA","30005","12/31/2021","5/18/2022","N","3651 Old Milton Pkwy.","TOUCHMARK BANCSHARES INC","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","1/28/2008","1/28/2008","10/13/2015","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.touchmarknb.com","368944","368944","318598","0","4031","46315","0","0","","47166","44686","321778","148965","80","172733","324258","44604","324340","295206","214850","8580","30753","30753","29471","",""
"6139","11068","746429","5483372","TOUCHSTONE BANK","Prince George","VA","23875","12/31/2021","5/18/2022","SM","4300 Crossings Blvd.","TOUCHSTONE BANKSHARES INC","12","0","1","4","0","Prince George","40060","Richmond, VA","1/1/1906","1/1/1934","3/19/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.touchstone.bank","521016","521016","508331","0","12685","0","0","0","","264313","174705","256703","80775","65486","110442","346311","174705","346311","498229","422398","15819","0","0","0","",""
"20100","0","989730","1139514","TOWER COMMUNITY BANK","Jasper","TN","37347","12/31/2021","5/18/2022","NM","4564 Main St","GENERAL BANCSHARES INC","10","0","0","4","0","Marion","16860","Chattanooga, TN-GA","1/2/1970","1/2/1970","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.towercommunitybank.com","241106","241106","198197","0","42668","241","0","0","","142247","111667","98859","22225","33922","42713","129439","60892","180214","228398","179244","7613","0","0","0","",""
"13071","12740","487357","1095722","TOWN & COUNTRY BANK","Salem","MO","65560","12/31/2021","5/18/2022","SM","1009 E. Hwy. 32/72","TOWN&COUNTRY BANCSHARES INC","10","0","0","8","1","Dent","","","1/1/1894","1/1/1934","8/30/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.tcbanks.com","590767","590767","546681","0","44085","0","0","0","","54015","34186","536751","74572","328648","133532","556580","152929","437838","576816","504393","23729","0","0","0","",""
"57312","0","3067929","5558681","TOWN & COUNTRY BANK","Las Vegas","NV","89147","12/31/2021","5/18/2022","SM","8620 W. Tropicana Ave.","R DEAN PHILLIPS BK TR DATED 11-19-2004","5","0","0","4","1","Clark","29820","Las Vegas-Henderson-Paradise, NV","4/15/2002","4/15/2002","12/20/2021","Stock","0","0","FED","DIF","San Francisco","KANSAS CITY","Phoenix","San Francisco","Western","Western","0","0","www.tcbanknv.bank","241279","241279","237511","1","0","3767","0","0","","121801","90177","119478","78843","15998","24638","151102","90177","151102","234409","108211","4141","0","0","0","",""
"1434","15876","738255","1054859","TOWN & COUNTRY BANK","Ravenna","NE","68869","12/31/2021","5/18/2022","SM","423 Grand Ave.","PLATTE VALLEY CATTLE CO","4","0","0","2","0","Buffalo","","","1/1/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.tcbank.bank","157773","157773","143621","0","14152","0","0","0","","60353","36011","97420","19441","26800","51179","121762","36825","120948","146081","143689","6170","0","0","0","",""
"15703","11172","692946","1100112","TOWN & COUNTRY BANK AND TRUST COMPANY","Bardstown","KY","40004","12/31/2021","5/18/2022","NM","201 N. 3rd St.","FIRST FARMERS BANK HOLDING CO","5","0","0","4","0","Nelson","","","9/9/1907","11/25/1939","11/19/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.mytcbt.bank","390359","390359","375135","0","15224","0","0","0","","42694","29811","347665","33745","283076","30846","360548","154099","236260","388002","312695","9443","0","0","0","",""
"10460","0","349343","5558681","TOWN & COUNTRY BANK MIDWEST","Quincy","IL","62301","12/31/2021","5/18/2022","NM","524 N. 30th St.","R DEAN PHILLIPS BK TR DATED 11-19-2004","5","0","1","4","1","Adams","","","1/1/1910","1/1/1934","7/3/2015","Stock","0","1","FDIC","DIF","Chicago","KANSAS CITY","Springfield Il","St. louis","Central","Central","0","0","www.tcbankmidwest.com","191227","191227","183522","1","6412","1292","0","0","","109069","78409","82158","15012","37195","29950","112818","78419","112808","185817","131623","4429","0","0","0","",""
"18487","9151","590248","1208531","TOWN AND COUNTRY BANK","Springfield","IL","62704","12/31/2021","5/18/2022","SM","1925 S. Macarthur Blvd.","TOWN&COUNTRY FINANCIAL CORP","12","0","0","4","0","Sangamon","44100","Springfield, IL","3/1/1962","3/1/1962","6/17/2016","Stock","0","1","FED","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.townandcountrybank.com","785743","785743","692506","0","91008","2229","0","0","","392634","356130","393109","179668","121518","91923","429613","281664","504079","776139","594930","12519","0","0","0","",""
"34717","0","2693264","2260406","TOWN BANK, NATIONAL ASSOCIATION","Hartland","WI","53029","12/31/2021","5/18/2022","N","850 W. N. Shore Dr.","WINTRUST FINANCIAL CORP","23","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","7/23/1998","7/23/1998","4/23/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","0","www.townbank.us","2937848","2937848","2754759","0","176524","6565","0","0","","1414765","1279154","1523083","1112743","217221","193119","1658694","878832","2059016","2676403","1736702","20685","202449","188059","1340","",""
"58214","0","3459216","","TOWN CENTER BANK","Frankfort","IL","60423","12/31/2021","5/18/2022","NM","20181 S Lagrange Rd.","","2","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/18/2006","9/18/2006","7/21/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.towncenterbank.net","125594","125594","120141","0","5454","0","0","0","","59463","42575","66132","36212","7429","22491","83020","43061","82533","118827","89415","861","0","0","0","",""
"22621","0","180537","1083895","TOWN-COUNTRY NATIONAL BANK","Camden","AL","36726","12/31/2021","5/18/2022","N","118 Broad St","UNITED BCORP OF ALABAMA INC","1","0","0","8","0","Wilcox","","","3/8/1978","3/8/1978","7/26/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","WWW.TCNBANK.COM","117557","117557","108767","0","8790","0","0","0","","37668","21874","79889","11022","13557","55310","95683","21874","95683","105299","100272","5174","0","0","0","",""
"35095","0","2797724","","TOWNE BANK","Portsmouth","VA","23703","12/31/2021","5/18/2022","NM","5716 High St.","","44","0","1","4","0","Portsmouth City","47260","Virginia Beach-Norfolk-Newport News, VA-NC","4/8/1999","4/8/1999","1/26/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","https://www.townebank.com","13716320","13716320","12923623","56","784692","7949","0","0","","7356117","7356117","6360203","4472957","677054","1210194","6360203","5689360","8026961","13157000","6072618","188144","78148","78148","0","",""
"57542","0","3287660","","TOYOTA FINANCIAL SAVINGS BANK","Henderson","NV","89074","12/31/2021","5/18/2022","NM","2485 Village View Drive, # 2","","1","0","0","5","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","8/16/2004","8/16/2004","5/26/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","0","www.toyotafinancialsavingsbank.com","3299457","3299457","3299457","0","0","0","0","0","","1","1","3299456","1361068","65880","1872508","3299456","1","3299456","1448819","2990473","0","1538096","1538096","0","",""
"4556","11792","1007051","1099065","TPNB BANK","Paris","MO","65275","12/31/2021","5/18/2022","SM","118 N. Main St.","PARIS BANCSHARES INC","2","0","0","2","0","Monroe","","","10/1/1865","1/1/1934","1/13/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.tpnbbank.com","82312","82312","63277","0","19034","0","0","0","","33238","33238","49073","26231","5580","17261","49073","13437","68875","78150","62507","2458","0","0","0","",""
"58057","0","3344321","3344312","TRADITION CAPITAL BANK","Wayzata","MN","55391","12/31/2021","5/18/2022","NM","100 W. Lake St.","TRADITION BANCSHARES INC","3","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/1/2005","7/1/2005","4/15/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.TRADITION.BANK","1524561","1524561","1491524","0","31102","1935","0","0","","224287","224287","1300274","575014","592415","132845","1300274","406637","1117924","1387688","522626","12315","24001","24001","0","",""
"2711","10648","786210","1070420","TRADITIONAL BANK, INC.","Mount Sterling","KY","40353","12/31/2021","5/18/2022","NM","49 W Main St","TRADITIONAL BCORP INC","16","0","0","4","1","Montgomery","","","3/17/1902","1/1/1934","1/28/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.traditionalbank.com","1952028","1952028","1674133","0","226717","51178","0","0","","401421","401421","1550607","1156622","124219","269766","1550607","83659","1868369","1762251","1315462","39716","103669","102179","0","",""
"57377","0","3145797","5558122","TRADITIONS BANK","York","PA","17402","12/31/2021","5/18/2022","NM","235 St. Charles Way","TRADITIONS BCORP INC","8","0","0","4","0","York","49620","York-Hanover, PA","10/28/2002","10/28/2002","6/17/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","https://www.traditions.bank","677405","677405","650549","0","26856","0","0","0","","292188","148445","385217","252106","38496","94615","528960","148445","528960","660895","456708","19829","1727","1727","0","",""
"57554","0","3194692","3194683","TRADITIONS BANK","Cullman","AL","35055","12/31/2021","5/18/2022","NM","109 2nd Ave. N.W.","TRADITIONS BANCSHARES INC","6","0","0","4","0","Cullman","","","8/4/2003","8/4/2003","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.traditionsal.com","491647","491647","465899","0","25748","0","0","0","","264386","133278","227261","11466","97660","118134","358369","134440","357207","444143","401824","20033","22319","22319","0","",""
"57092","0","2963864","","TRADITIONS FIRST BANK","Erin","TN","37061","12/31/2021","5/18/2022","NM","5745 E Main St","","4","0","0","4","0","Houston","","","11/30/2000","11/30/2000","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.traditionsfirst.com","194263","194263","167628","0","26635","0","0","0","","79892","53791","114371","31076","27347","55947","140472","50146","144117","177838","140997","7393","0","0","0","",""
"23806","10968","615954","1128880","TRAILWEST BANK","Lolo","MT","59847","12/31/2021","5/18/2022","NM","11300 Us. Hwy. 93 S. Ste D","BITTERROOT HOLDING CO","15","0","0","4","1","Missoula","33540","Missoula, MT","5/17/1982","5/17/1982","9/8/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.trailwest.bank","729100","729100","701436","0","5314","22351","0","0","","535173","239307","193928","49097","101968","42864","489794","248531","480569","717367","543390","13024","6346","6346","0","",""
"13986","0","403254","","TRANSACT BANK, NATIONAL ASSOCIATION","Denver","CO","80202","12/31/2021","5/18/2022","N","707 17th St","","1","0","0","7","0","Denver","19740","Denver-Aurora-Lakewood, CO","12/11/1905","2/27/1934","3/23/2020","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.transactbank.com","13395","13395","13395","0","0","0","0","0","","12868","11027","527","34","12","481","2368","11027","2368","13135","5490","2","0","0","0","",""
"11178","0","908861","2649588","TRANSPECOS BANKS, SSB","Pecos","TX","79772","12/31/2021","5/18/2022","SB","217 W. 3rd St.","TRANSPECOS FINANCIAL CORP","3","0","0","4","1","Reeves","","","3/1/1924","1/1/1934","10/30/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.transpecosbanks.com","348306","348306","243415","1","98265","6625","0","0","","159470","159470","188836","118529","22165","48142","188836","84297","264009","260219","274005","2335","83578","83578","0","",""
"34781","0","2736219","4748766","TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK","Ogden","UT","84403","12/31/2021","5/18/2022","NM","4185 Harrison Blvd, # 200","TAB BANK HOLDINGS INC","1","0","0","4","0","Weber","36260","Ogden-Clearfield, UT","10/1/1998","10/1/1998","6/13/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.TABBANK.COM","918903","918903","768989","0","16264","133649","0","0","","227868","221334","691034","86003","136132","468900","697568","14950","903953","580969","728556","16290","301104","301104","116160","",""
