cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"14534","0","45047","1099805","THE FIRST NATIONAL BANK AT PARIS","Paris","AR","72855","12/31/2021","5/18/2022","N","11 E. Main St.","UNION BANKSHARES INC","6","0","0","2","1","Logan","","","9/1/1891","6/29/1934","6/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.firstparis.net","0.408652196427569","0.407413968018809","0","0","0","0.402507658331552","0","0.423086283392927","0.76208621100262","0.445189336406013","0.159744408945687","0.454865435641956","1.071524243236","0.036360330879011","","0"
"14853","0","794653","1142952","THE FIRST NATIONAL BANK AT ST. JAMES","Saint James","MN","56081","12/31/2021","5/18/2022","N","202 1st Ave S","FIRST NATL AGENCY SAINT JAMES","1","0","0","2","0","Watonwan","","","10/31/1934","10/31/1934","11/26/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnbstjames.com","0.855745721271394","1.21522899690924","0","0","","2.32777179763186","","2.32777179763186","0","0.477200424178155","","0.477200424178155","0.609756097560976","0.332594235033259","","0"
"14674","13187","656032","1491753","THE FIRST NATIONAL BANK IN AMBOY","Amboy","IL","61310","12/31/2021","5/18/2022","N","220 E. Main St.","AMBOY BCORP INC","5","0","0","2","1","Lee","","","8/11/1934","8/11/1934","5/13/2016","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fnbamboy.com","0.174943915039002","0.292010924644004","0","0","0","0.846529230156359","0","0.893044757301954","0","0","","0","0","0","","0"
"14761","10905","614948","1099618","THE FIRST NATIONAL BANK IN CARLYLE","Carlyle","IL","62231","12/31/2021","5/18/2022","N","891 Fairfax St","FIRST NATL BCORP CARLYLE INC","4","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1878","1/1/1934","8/1/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.1nbcarlyle.com","0.275068587598213","0.354912244935782","0","0.983393031585803","0","0.496902030550273","0","0.564617314930991","0","0","","0","0","0","","0"
"4638","0","677354","1051625","THE FIRST NATIONAL BANK IN CIMARRON","Cimarron","KS","67835","12/31/2021","5/18/2022","N","121 N. Main","FIRST NATIONAL AGENCY INC","2","0","0","2","1","Gray","","","5/21/1929","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbcimarron.com","8.65138925215782E-02","0.125420157527718","0","0.766166104811523","0","0","","0","3.62089255001358E-02","0.51584377302874","","0.51584377302874","0.804953560371517","9.09918107370337E-02","","0"
"3149","0","767152","1249280","THE FIRST NATIONAL BANK IN COOPER","Cooper","TX","75432","12/31/2021","5/18/2022","N","11 W. Side Sq.","COOPER LAKE FINANCIAL CORP","1","0","0","8","0","Delta","","","1/15/1891","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbcooper.com","1.31759069130732","1.61389058934832","0","0","","2.42252109264055","","2.42252109264055","0","0.765631646108039","","0.765631646108039","1.48342059336824","8.29875518672199E-02","","0"
"4444","0","214843","1978713","THE FIRST NATIONAL BANK IN CRESTON","Creston","IA","50801","12/31/2021","5/18/2022","N","101 W Adams St","NORTHWEST FINANCIAL CORP","4","0","0","2","0","Union","","","1/1/1871","1/1/1934","4/18/2020","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fnbcreston.com","0.373731767599532","0.226760111989261","0","0","0","0.354188759278897","0","0.374800816931122","0.440422805893658","0","","0","0","0","","0"
"14095","0","442655","","THE FIRST NATIONAL BANK IN FALFURRIAS","Falfurrias","TX","78355","12/31/2021","5/18/2022","N","200 S. St Mary St.","","1","0","0","4","1","Brooks","","","1/1/1934","3/21/1934","8/17/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbfal.com","2.44895460250406E-02","5.09813917919959E-02","0","0","0","0","","0","0","0","","0","0","0","0","0"
"26260","13959","17259","2096164","THE FIRST NATIONAL BANK IN MARLOW","Marlow","OK","73055","12/31/2021","5/18/2022","N","301 W Main St","LEADER FIRST BCORP INC","3","0","0","8","1","Stephens","","","1/24/1985","1/24/1985","9/29/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.FNBMARLOW.COM","2.04176875510442E-02","0","0","0","","0","","0","0","0.149892933618844","","0.149892933618844","0.18450184501845","0.139431121026213","","0"
"4016","12075","326858","1126354","THE FIRST NATIONAL BANK IN SIOUX FALLS","Sioux Falls","SD","57101","12/31/2021","5/18/2022","N","100 S. Phillips Ave.","MINNEHAHA BANSHARES INC","18","0","0","2","0","Minnehaha","43620","Sioux Falls, SD","9/8/1885","1/1/1934","4/1/2007","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.fnbsf.com","1.2475472122017","1.36105940568032","6.04803338154058","0","0","2.71425460901311E-02","0.611099979963935","9.22268164840063E-03","0.544807716699987","0","0","0","0","0","0","0"
"3749","0","353546","1492497","THE FIRST NATIONAL BANK IN TREMONT","Tremont","IL","61568","12/31/2021","5/18/2022","N","134 S. Sampson St.","TREMONT BCORP INC","3","0","0","2","0","Tazewell","37900","Peoria, IL","11/18/1931","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.tremontbank.com","0.445223807517564","0.556738404879733","0","0.294257992683315","0","1.01578825168331","0","1.06373279032307","0","0.126302494474266","0.429645542427497","0","0","0","","0"
"14584","0","474058","1054073","THE FIRST NATIONAL BANK IN TRINIDAD","Trinidad","CO","81082","12/31/2021","5/18/2022","N","100 E. Main St.","REPUBLIC TRINIDAD CORP","5","0","1","7","1","Las Animas","","","4/16/1875","7/13/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.FNBTRINIDAD.COM","1.88557317270189","1.9625034529972","7.29296972729547","1.87341328897838","0","1.37755102040816","0","1.3967226245703","0","0","","0","0","0","","0"
"6442","0","188917","2579612","THE FIRST NATIONAL BANK OF ABSECON","Absecon","NJ","8201","12/31/2021","5/18/2022","N","106 New Jersey Ave.","ABSECON BCORP","4","0","0","8","0","Atlantic","12100","Atlantic City-Hammonton, NJ","3/20/1916","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.fnbabsecon.com","0.371570018740995","0.425516077808654","0","0.467367027876582","0","0.414690874997746","0","0.446186078994335","0","0","","0","","0","","0"
"3067","0","340751","1246926","THE FIRST NATIONAL BANK OF ALBANY","Albany","TX","76430","12/31/2021","5/18/2022","N","100 S. Main St.","ALBANY BANCSHARES INC","5","0","0","4","1","Shackelford","","","1/1/1883","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbab.com","2.08391311525672","2.65925967676028","0","4.71730152692496","0","0.903109276222423","","0.903109276222423","1.10540419830281","0","","0","0","0","","0"
"12365","13905","990642","2227409","THE FIRST NATIONAL BANK OF ALLENDALE","Allendale","IL","62410","12/31/2021","5/18/2022","N","301 E Main St","ALLENDALE BCORP INC","3","0","0","2","0","Wabash","","","1/1/1906","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fnba.bank","0.591612842181796","0.28685790527018","0","1.02099676972773","0","0.352068136779525","0","0.353543907189432","1.14074498932543","0.888938899516147","0","0.929302435007646","0.803328073447138","1.01684777190709","","0"
"3075","0","362155","1108323","THE FIRST NATIONAL BANK OF ANDERSON","Anderson","TX","77830","12/31/2021","5/18/2022","N","1071 Hwy. 90 S.","FIRST ANDERSON BANCSHARES INC","2","0","0","4","0","Grimes","","","7/5/1904","1/1/1934","3/30/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fnbanderson.com","0.188220597916913","2.28790569470622E-02","0","4.49601781279438E-02","0","0","","0","1.10807416709758","0.409893992932862","","0.409893992932862","0","0.493869209809264","","0"
"3078","0","366359","1103702","THE FIRST NATIONAL BANK OF ANSON","Anson","TX","79501","12/31/2021","5/18/2022","N","1021 12th St.","ANSON BANCSHARES INC","1","0","0","8","1","Jones","10180","Abilene, TX","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.fnbanson.com","1.41374837872892","0.258298527148824","0","0","","0.335211468511518","","0.335211468511518","0","0.329236172080773","","0.329236172080773","0","0.704721634954193","","0"
"3599","15737","593333","2734073","THE FIRST NATIONAL BANK OF ARENZVILLE","Arenzville","IL","62611","12/31/2021","5/18/2022","N","110 S. Charles St.","ARENZVILLE BCORP INC","3","0","0","2","1","Cass","","","1/1/1882","1/1/1934","3/26/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.fnbarenzville.com","0.239335300596978","0.356001456369594","0","0","0","1.08877203835447","0","1.09855814243805","0","0","","0","0","0","","0"
"3079","0","138257","5325212","THE FIRST NATIONAL BANK OF ASPERMONT","Aspermont","TX","79502","12/31/2021","5/18/2022","N","136 W. 7th St.","ASPERMONT BANKSHARES INC","1","0","0","2","1","Stonewall","","","4/21/1901","1/1/1934","6/5/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fnbaspermont.com","0","0","0","0","","0","","0","0","0","","0","0","0","",""
"3600","0","604033","","THE FIRST NATIONAL BANK OF ASSUMPTION","Assumption","IL","62510","12/31/2021","5/18/2022","N","141 N. Chestnut St.","","1","0","0","7","0","Christian","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.FNBAssumption.com","1.27852084972463","1.84711565785735","","0","0","3.02889095992544","","3.02889095992544","0","0","","0","0","0","","0"
"3761","13846","858443","1134603","THE FIRST NATIONAL BANK OF AVA","Ava","IL","62907","12/31/2021","5/18/2022","N","304 W Main St","HEADQUARTERS HOLDING CO","1","0","0","2","0","Jackson","16060","Carbondale-Marion, IL","1/1/1917","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fnbava.com","0.978128407414534","1.20931550852662","0","0","0","2.26890011521758","","2.26890011521758","1.00942126514132","0.587293112653497","","0.587293112653497","0","0.906095551894563","","0"
"5087","0","392255","1122413","THE FIRST NATIONAL BANK OF BAGLEY","Bagley","MN","56621","12/31/2021","5/18/2022","N","31 Central St. E.","FIRST NATL AGENCY BAGLEY INC","2","0","0","8","1","Clearwater","","","6/2/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fnbbagley.com","9.26497838171711E-02","0.141435166653324","0","0","","0.238695730499009","0","0.244284660766962","1.51630022744503E-02","0","","0","0","0","","0"
"3087","0","160454","1106990","THE FIRST NATIONAL BANK OF BALLINGER","Ballinger","TX","76821","12/31/2021","5/18/2022","N","911 Hutchings Ave.","TEXAS COUNTRY BANCSHARES INC","3","0","0","4","1","Runnels","","","6/29/1886","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbballinger.com","1.05321507760532","1.35000192034413","6.64715719063545","0","0","0","","0","0","0","","0","0","0","","9.53058321479374"
"5337","13186","627854","1124163","THE FIRST NATIONAL BANK OF BANGOR","Bangor","WI","54614","12/31/2021","5/18/2022","N","1798 Commercial St.","BOSSHARD BANCO LTD","5","0","0","4","0","La Crosse","29100","La Crosse-Onalaska, WI-MN","7/1/1903","1/1/1934","9/1/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Madison","Minneapolis","Central","Central","0","1","fnbbangor.net","0.135151738542819","0.139630716487209","0","9.43816222954323E-02","0","0.393917746708848","0","0.400489717997136","0.365745995711943","0","","0","0","0","","0"
"3091","13670","18050","2410304","THE FIRST NATIONAL BANK OF BASTROP","Bastrop","TX","78602","12/31/2021","5/18/2022","N","489 Hwy. 71 W.","BASTROP BANCSHARES INC","6","0","0","4","1","Bastrop","12420","Austin-Round Rock, TX","8/15/1889","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.fnbbastrop.bank","1.1257606249896","1.2081314675747","0.490265991585253","1.85899917727339","0","1.18925512155906","0","1.19926199261993","0","4.52202224834946E-02","","4.52202224834946E-02","0","6.10948191593353E-02","0","0"
"3607","0","368933","1839177","THE FIRST NATIONAL BANK OF BEARDSTOWN","Beardstown","IL","62618","12/31/2021","5/18/2022","N","300 Washington St.","MASCOUTEN BCORP INC","3","0","0","2","1","Cass","","","2/24/1887","1/1/1934","7/2/2009","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.bankingyoufirst","0.125742772572497","0.161655350792111","0","0","","0.631091788794615","0","0.662056789760188","0.206185567010309","0.12370113805047","","0.12370113805047","0","0.242072137496974","","0"
"6528","12939","243414","1071258","THE FIRST NATIONAL BANK OF BELLEVUE","Bellevue","OH","44811","12/31/2021","5/18/2022","N","120 North St.","FIRST BANCSHARES INC","8","0","0","4","0","Huron","","","9/15/1875","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnblifetime.com","0.226025185663545","0.258598396689941","0","0.151057401812689","0","0.408163265306122","0.10353976574128","0.619472999057324","4.83216287610334E-02","1.20870265914585","0","1.61290322580645","0","3.55029585798817","","0"
"3099","0","91754","2112439","THE FIRST NATIONAL BANK OF BELLVILLE","Bellville","TX","77418","12/31/2021","5/18/2022","N","100 E. Main St.","INDUSTRY BANCSHARES INC","3","0","0","7","0","Austin","26420","Houston-The Woodlands-Sugar Land, TX","7/1/1890","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","http://www.fnbbellville.com","1.45564947960531E-02","0","0","0","0","0","","0","0.208955223880597","0","","0","0","0","","0"
"5093","0","363657","1248546","THE FIRST NATIONAL BANK OF BEMIDJI","Bemidji","MN","56601","12/31/2021","5/18/2022","N","1600 Paul Bunyan Dr","FIRST NB OF BEMIDJI ESOP&TRUST","4","0","0","7","1","Beltrami","","","11/27/1897","1/1/1934","2/19/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fnbbemidji.com","1.24699949349248","2.14683378199747","0.274557657107993","2.87097374790542","0","1.02952984209118","1.13318845079168","1.01606757655787","2.23022625645372E-03","0.189393939393939","","0.189393939393939","0.112622007174439","0.296339337594422","0","0"
"6530","0","735414","1859193","THE FIRST NATIONAL BANK OF BLANCHESTER","Blanchester","OH","45107","12/31/2021","5/18/2022","N","121 E. Main St.","FIRST BLANCHESTER BANCSHARES","1","0","0","5","0","Clinton","","","3/8/1907","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbblanchester.com","0.777398124154379","0.608092890568304","0","0","0","0.688697426595624","0","0.718191222107285","11.5942028985507","0","0","0","0","0","","0"
"2682","12369","798512","2262503","THE FIRST NATIONAL BANK OF BROOKSVILLE","Brooksville","KY","41004","12/31/2021","5/18/2022","N","105 Locust St","FNB BANCSHARES INC","2","0","0","2","1","Bracken","17140","Cincinnati, OH-KY-IN","7/7/1907","1/1/1934","1/28/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.fnbfirst.com","1.31360981138656","1.45750032245582","0.750853242320819","0","","1.05506099571381","0","1.06911034746086","0","0","","0","0","0","","16.5929203539823"
"3770","0","207041","2199083","THE FIRST NATIONAL BANK OF BROWNSTOWN","Brownstown","IL","62418","12/31/2021","5/18/2022","N","108 E Main St","FIRST BROWNSTOWN BCORP INC","1","0","0","2","0","Fayette","","","6/1/1913","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fnbbrownstown.com","1.12576223484651","1.61827701094717","0","0","0","1.87443130118289","0","1.90670122176972","0.035880875493362","0.414781297134238","","0.414781297134238","0.471698113207547","0.376884422110553","","0"
"5105","0","108652","","THE FIRST NATIONAL BANK OF BUHL","Virginia","MN","55792","12/31/2021","5/18/2022","N","8355 Unity Dr","","2","0","0","8","0","Saint Louis","20260","Duluth, MN-WI","2/1/1902","1/1/1934","5/29/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fnbob.com","0.413048083033256","0.55782021025531","0","0","","0.702007020070201","0","0.71988924780803","0","0","","0","0","0","","0"
"3777","14587","209148","1098929","THE FIRST NATIONAL BANK OF CARMI","Carmi","IL","62821","12/31/2021","5/18/2022","N","201 E Main St","SOUTHERN ILLINOIS BCORP INC","12","0","1","2","0","White","","","12/20/1893","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.myfirst.bank","2.58639148195421","3.51816428876581","0","0.149891616830907","0","0","0","0","0.257325742223938","0","","0","0","0","","0"
"5115","0","280558","1125320","THE FIRST NATIONAL BANK OF COKATO","Cokato","MN","55321","12/31/2021","5/18/2022","N","365 Broadway Ave. S.","KNOFF BANCSHARES INC","1","0","0","4","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/2/1916","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fnbcokato.com","1.49157261472679E-02","0","0","0","0","0","0","0","0.066396163777204","0","","0","0","0","","0"
"5117","12953","311658","1122217","THE FIRST NATIONAL BANK OF COLERAINE","Coleraine","MN","55722","12/31/2021","5/18/2022","N","600 Powell Ave","JAN-MAR CORP","2","0","0","7","0","Itasca","","","1/1/1906","1/1/1934","4/23/2019","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.ColeraineBank.com","0","0","0","0","0","0","","0","0","0","","0","0","0","",""
"6574","0","935719","1417267","THE FIRST NATIONAL BANK OF DENNISON","Dennison","OH","44621","12/31/2021","5/18/2022","N","105 Grant St.","FNB INC","5","0","0","8","0","Tuscarawas","","","10/16/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.fnbdennison.com","0.125758248261577","0.169338906285699","0","0","0","0.288600288600289","0","0.390237859266601","1.84979652238254E-02","8.44255045428962E-02","0","8.54561731911777E-02","8.76991501534735E-02","0","","0"
"4654","0","636753","1066946","THE FIRST NATIONAL BANK OF DIGHTON","Dighton","KS","67839","12/31/2021","5/18/2022","N","105 E. Log St.","DIGHTON NATL BANCSHARES INC","1","0","0","2","0","Lane","","","5/2/1888","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbdighton.com","8.33307613962532E-02","0","0","0","","0","","0","0","0","","0","0","0","","0"
"2794","14685","496434","3013793","THE FIRST NATIONAL BANK OF DOZIER","Dozier","AL","36028","12/31/2021","5/18/2022","N","7825 S. Main St.","FIRST DOZIER BANCSHARES INC","1","0","0","7","0","Crenshaw","","","3/10/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.fnbdozier.com","0.110752191970466","0","0","0","0","0","","0","0","1.03092783505155","","1.03092783505155","3.34261838440111","0","0","0"
"7031","14173","241009","","THE FIRST NATIONAL BANK OF DRYDEN","Dryden","NY","13053","12/31/2021","5/18/2022","N","7 W. Main St.","","3","0","0","7","0","Tompkins","27060","Ithaca, NY","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.DRYDENBANK.COM","3.17710716032244","3.75840537944284","0","2.53271422541157","0","4.39744370054778","0","4.65483361788487","1.31306150656531","2.83560660445083","3.97877984084881","2.79557908423888","0.524737631184408","4.13895048041389","","0"
"3179","11421","651952","2723648","THE FIRST NATIONAL BANK OF EAGLE LAKE","Eagle Lake","TX","77434","12/31/2021","5/18/2022","N","100 Commerce St.","EAGLE LAKE BANCSHARES INC","3","0","0","4","1","Colorado","","","12/30/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.fnbeaglelake.bank","0.474523837613224","0.65835836949668","0","1.07765163013782","0","0","","0","8.42155919153032E-02","0","","0","0","0","","0"
"3218","0","445955","1246515","THE FIRST NATIONAL BANK OF EAST TEXAS","Gilmer","TX","75644","12/31/2021","5/18/2022","N","206 Us. Hwy. 271 N.","FIRST GILMER BANKSHARES INC","10","0","0","4","1","Upshur","30980","Longview, TX","4/13/1900","1/1/1934","5/19/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbetx.com","0.81708978490398","0.914273261716912","0","1.55193066516347","0","0.788362399912252","","0.788362399912252","0.598533352589098","0.517316966242876","","0.517316966242876","0.491626978030419","0.551470588235294","","0"
"3184","0","665258","2234863","THE FIRST NATIONAL BANK OF ELDORADO","Eldorado","TX","76936","12/31/2021","5/18/2022","N","100 Main St.","FIRST ELDORADO BANCSHARES INC","1","0","0","4","1","Schleicher","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbeldorado.com","0.73066263542454","0.24390243902439","0","0","","0.369628831048822","0","0.369771204067483","2.27112538178401","0","","0","0","0","","0"
"6464","0","609010","2947985","THE FIRST NATIONAL BANK OF ELMER","Elmer","NJ","8318","12/31/2021","5/18/2022","N","10 S. Main St.","ELMER BCORP INC","6","0","0","4","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1903","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.elmerbank.com","0.9129188634514","0.78831068867998","0","1.01917901841015","3.02952503209243","0.515572920337942","0","0.522155932894804","2.43640447243787","0","","0","0","0","","0"
"2273","0","450669","5192393","THE FIRST NATIONAL BANK OF ELY","Ely","NV","89301","12/31/2021","5/18/2022","N","595 Aultman St.","FNBELY BCORP","1","0","0","7","1","White Pine","","","2/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.fnbely.com","0","0","","0","","0","","0","0","0","","0","0","0","",""
"3190","0","379153","","THE FIRST NATIONAL BANK OF EVANT","Evant","TX","76525","12/31/2021","5/18/2022","N","115 N Memory Dr.","","3","0","0","8","1","Coryell","28660","Killeen-Temple, TX","10/8/1912","1/1/1934","2/17/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbevant.com","5.26482046962199E-03","0","0","0","0","0","","0","4.91460867428431E-02","0","","0","0","0","","0"
"5142","0","938354","2131373","THE FIRST NATIONAL BANK OF FAIRFAX","Fairfax","MN","55332","12/31/2021","5/18/2022","N","16 S.E. 1st Ave","FORT RIDGELY NATL BCORP INC","1","0","0","2","1","Renville","","","1/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnbfx.com","0.240927571148923","0","","0","0","0","","0","0.898708107096049","0","","0","0","0","","97.9166666666667"
"3018","0","306056","2561167","THE FIRST NATIONAL BANK OF FLEMING","Fleming","CO","80728","12/31/2021","5/18/2022","N","201 N Logan Ave","FLEMING COMMUNITY AGENCY INC","1","0","0","2","0","Logan","","","1/1/1917","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fnbfleming.com","0.23838630806846","0","0","0","","0","","0","0","1.67597765363128","","1.67597765363128","2.01342281879195","0","","0"
"4098","53274","185251","2816858","THE FIRST NATIONAL BANK OF FLETCHER","Fletcher","OK","73541","12/31/2021","5/18/2022","N","401 W. Cole St.","GRIFFITH FAMILY FINL HOLDINGS L L C","1","0","0","7","0","Comanche","30020","Lawton, OK","11/13/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://fletcherbank.com","0","0","","0","","0","","0","0","0","","0","0","0","",""
"3197","0","393252","1104941","THE FIRST NATIONAL BANK OF FLOYDADA","Floydada","TX","79235","12/31/2021","5/18/2022","N","124 S. Main St.","FLOYD COUNTY BANCSHARES INC","1","0","0","2","1","Floyd","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbfloydada.com","0","0","","0","","0","","0","0","0","","0","0","0","",""
"3864","10598","397540","1491360","THE FIRST NATIONAL BANK OF FORT SMITH","Fort Smith","AR","72901","12/31/2021","5/18/2022","N","602 Garrison Ave.","FIRST BANK CORP","21","0","1","4","0","Sebastian","22900","Fort Smith, AR-OK","2/29/1872","1/1/1934","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fnbfs.com","0.194481760478535","0.170121282582382","0","5.05357015116867E-02","0","0.699170534789842","1.41272868545596E-02","0.760644265693042","0.336927697707626","0.501777127325946","","0.501777127325946","0","0.66417600664176","","1.43493320138545"
"3985","0","288152","","THE FIRST NATIONAL BANK OF FREDERICK","Frederick","SD","57441","12/31/2021","5/18/2022","N","314 Main St.","","1","0","0","2","0","Brown","","","5/18/1882","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","0","0","","0","","0","","0","0","0","0","0","0","0","",""
"6592","16130","505916","","THE FIRST NATIONAL BANK OF GERMANTOWN","Germantown","OH","45327","12/31/2021","5/18/2022","N","17 N. Main St.","","1","0","0","8","0","Montgomery","19430","                                        19430","9/19/1863","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbgermantown.com","0.242077020838797","7.60564719304083E-02","0","0","0","0.107849415253952","0","0.112454315434355","1.91595906814718","0","0","0","0","0","0","0"
