cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"11302","0","426141","2294634","FIRST STATE BANK OF ST. PETER","Saint Peter","IL","62880","12/31/2021","5/18/2022","SM","200 E 3rd St","ST PETER BANCSHARES INC","1","0","0","2","0","Fayette","","","4/25/1908","1/1/1934","8/1/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbstpeter.com","5071","0","262","0","0","0","0","205","-41","0","5087"
"8218","0","833851","1124622","FIRST STATE BANK OF SWANVILLE","Swanville","MN","56382","12/31/2021","5/18/2022","NM","306 Degraff St","SWANVILLE BANCSHARES INC","1","0","0","4","1","Morrison","","","5/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.fsbswanville.com","3909","0","4","0","0","0","0","0","-56","0","3857"
"11922","0","190563","4935502","FIRST STATE BANK OF TEXAS","Orange","TX","77630","12/31/2021","5/18/2022","NM","4039 I-10 E.","COUNTY BANCSHARES INC","5","0","0","4","1","Orange","13140","Beaumont-Port Arthur, TX","8/12/1914","1/1/1934","4/30/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsboftx.com","25008","0","1515","0","0","0","0","472","-290","0","25762"
"17509","13362","191935","3897519","FIRST STATE BANK OF THE FLORIDA KEYS","Key West","FL","33040","12/31/2021","5/18/2022","NM","1201 Simonton St.","FIRST STB FL KEYS HOLDING CO","12","0","0","4","1","Monroe","","","10/29/1955","10/29/1955","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","keysbank.com","96248","0","15276","0","0","0","0","8350","-3591","0","99584"
"21050","0","250430","1132289","FIRST STATE BANK OF THE SOUTH, INC.","Sulligent","AL","35586","12/31/2021","5/18/2022","NM","5856 Hwy. 278","FIRST STATE HOLDING CORP","5","0","0","8","0","Lamar","","","4/20/1973","4/20/1973","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","WWW.FIRSTSTATEBANKSOUTH.COM","18169","0","1226","0","0","0","0","493","-889","0","18013"
"2710","9223","961811","1070998","FIRST STATE BANK OF THE SOUTHEAST, INC","Middlesboro","KY","40965","12/31/2021","5/18/2022","NM","1820 Cumberland Ave","FIRST STATE BANCSHARES INC","9","0","1","4","1","Bell","","","1/4/1904","1/1/1934","1/28/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.ourfsb.bank","33415","0","3564","0","0","0","0","3414","-296","0","33269"
"9978","0","273662","1102451","FIRST STATE BANK OF UVALDE","Uvalde","TX","78801","12/31/2021","5/18/2022","NM","200 E. Nopal St.","BRISCOE RANCH INC","8","0","0","9","0","Uvalde","","","7/6/1907","1/1/1934","6/25/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","www.fsbuvalde.com","203883","0","19170","0","0","0","0","1800","-21584","0","199669"
"10809","0","472148","2795140","FIRST STATE BANK OF VAN ORIN","Van Orin","IL","61374","12/31/2021","5/18/2022","NM","27875 2600 E St.","VAN ORIN BCORP INC","2","0","0","2","1","Bureau","","","12/26/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://vanorinbank.com","4771","0","72","0","0","0","0","0","-325","0","4518"
"94","0","843542","1097463","FIRST STATE BANK OF WARREN","Warren","AR","71671","12/31/2021","5/18/2022","SM","104 S Main St.","BRADLEY BANCSHARES INC","4","0","0","4","1","Bradley","","","1/1/1890","1/1/1934","2/3/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.firststatewarren.com","13099","0","2017","0","0","0","0","1400","-1294","0","12423"
"1609","13849","222156","1128554","FIRST STATE BANK OF WYOMING","Wyoming","MN","55092","12/31/2021","5/18/2022","NM","26741 Felton","WYOMING BANCSHARES INC","2","0","0","7","0","Chisago","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/4/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsbwyoming.com","35412","0","1110","0","0","0","0","400","-1407","0","34715"
"1781","11562","232847","1209985","FIRST STATE BANK SHANNON-POLO","Shannon","IL","61078","12/31/2021","5/18/2022","NM","1 S. Linn St.","SHANNON BCORP INC","3","0","0","2","1","Carroll","","","1/14/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fsbshannon-polo.com","19623","0","1010","0","0","0","0","882","-1771","0","17980"
"9770","13074","823656","2399678","FIRST STATE BANK SOUTHWEST","Pipestone","MN","56164","12/31/2021","5/18/2022","SM","202 2nd St. S.E.","FIRST STB SW KSOP PLAN&TR","5","0","0","2","1","Pipestone","","","1/1/1903","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.firststatebanksw.com","36531","0","5443","0","0","0","0","3936","-3422","0","34616"
"17323","13125","707354","1099917","FIRST STATE COMMUNITY BANK","Farmington","MO","63640","12/31/2021","5/18/2022","NM","201 E. Columbia St.","FIRST STATE BANCSHARES INC","56","0","0","4","0","Saint Francois","","","5/11/1954","5/11/1954","8/14/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.fscb.com","372063","0","55543","0","0","0","0","16760","-8374","400","402872"
"399","0","514356","","FIRST SUMMIT BANK","Ryan","OK","73565","12/31/2021","5/18/2022","NM","527 Washington St.","","2","0","0","2","0","Jefferson","","","6/1/1894","1/1/1934","1/18/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fsbwford.com","3647","0","81","0","0","0","0","0","0","0","3728"
"3293","0","875758","1100813","FIRST TEXAS BANK","Lampasas","TX","76550","12/31/2021","5/18/2022","NM","501 E. 3rd St.","FIRST TEXAS BCORP INC","2","0","0","4","0","Lampasas","28660","Killeen-Temple, TX","10/2/1884","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","https://www.firsttexasbank.bank","16893","0","2148","0","0","0","0","1250","-225","0","17566"
"22551","0","688257","1100813","FIRST TEXAS BANK","Killeen","TX","76542","12/31/2021","5/18/2022","NM","3514 S. Ws Young Dr.","FIRST TEXAS BCORP INC","4","0","0","4","0","Bell","28660","Killeen-Temple, TX","11/16/1977","11/16/1977","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.firsttexasbank.bank","34478","0","4443","0","0","0","0","1350","-485","0","37086"
"11935","0","444350","1100813","FIRST TEXAS BANK","Georgetown","TX","78626","12/31/2021","5/18/2022","NM","900 S. Austin Ave.","FIRST TEXAS BCORP INC","7","0","0","7","0","Williamson","12420","Austin-Round Rock, TX","1/1/1898","1/1/1934","4/5/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://WWW.FIRSTTEXASBANK.BANK","64410","0","11953","0","0","0","0","200","-973","0","75190"
"13905","12043","388155","1141227","FIRST TEXOMA NATIONAL BANK","Durant","OK","74701","12/31/2021","5/18/2022","N","220 W. Main St.","FNB FINANCIAL SERVICES INC","5","0","1","4","0","Bryan","","","7/8/1898","1/1/1934","8/1/2020","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.ftnb.net","22775","0","1949","0","0","0","0","750","-720","0","23254"
"8333","52582","570651","1054895","FIRST TRI COUNTY BANK","Swanton","NE","68445","12/31/2021","5/18/2022","NM","105 Main St.","SWANTON AGENCY INC","2","0","0","2","0","Saline","","","4/1/1894","1/1/1934","6/3/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.ftcb1.com","6162","0","177","0","0","0","0","100","0","200","6439"
"8752","12271","640442","1206014","FIRST TRUST AND SAVINGS BANK","Wheatland","IA","52777","12/31/2021","5/18/2022","NM","123 S. Main St.","WHEATLAND BCORP","7","0","0","2","1","Clinton","","","1/1/1905","1/1/1934","12/14/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.firsttrustsavings.com","21538","0","2918","0","0","0","0","1245","-25","0","23187"
"10123","14540","84046","","FIRST TRUST AND SAVINGS BANK","Coralville","IA","52241","12/31/2021","5/18/2022","NM","1831 2nd St.","","2","0","0","2","0","Johnson","26980","Iowa City, IA","4/15/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.ft-sb.com","6528","0","389","0","0","0","0","80","-172","0","6665"
"34778","0","2718596","3249109","FIRST TRUST BANK OF ILLINOIS","Kankakee","IL","60901","12/31/2021","5/18/2022","NM","275 E. Court St.","FIRST TRUST FINANCIAL CORP","6","0","0","7","0","Kankakee","28100","Kankakee, IL","7/30/1998","7/30/1998","12/17/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.firsttrustbankil.com","36899","0","3484","659","0","0","0","1534","-2474","0","37034"
"12769","15741","578255","1108163","FIRST UNITED BANK","Dimmitt","TX","79027","12/31/2021","5/18/2022","NM","201 N. Broadway","PLAINS BCORP INC","19","0","0","4","1","Castro","","","3/7/1907","1/1/1934","8/31/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.firstunited.bank","173458","0","46886","0","0","0","0","38959","-8707","16500","189178"
"15472","0","1011955","1140266","FIRST UNITED BANK","Park River","ND","58270","12/31/2021","5/18/2022","NM","503 Briggs Ave. S.","FIRST HOLDING PARK RIVER","10","0","0","2","1","Walsh","","","1/1/1886","1/1/1934","11/17/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.firstunitedonline.com","31374","0","5119","0","0","0","0","5000","-892","0","30601"
"4857","10579","61122","1132672","FIRST UNITED BANK & TRUST","Oakland","MD","21550","12/31/2021","5/18/2022","NM","19 S. 2nd St.","FIRST UNITED CORP","25","0","1","4","0","Garrett","","","1/1/1900","1/1/1934","6/6/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.mybank.com","150896","0","23969","0","0","0","0","18791","-1668","0","154405"
"34150","0","2356091","2356082","FIRST UNITED BANK AND TRUST COMPANY","Madisonville","KY","42431","12/31/2021","5/18/2022","NM","162 N. Main St.","FIRST UNITED BCORP INC","6","0","0","4","1","Hopkins","","","3/29/1996","3/29/1996","8/1/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","www.efirstunitedbank.com","43914","0","7296","0","0","0","0","4345","-2609","0","44256"
"4239","12231","509950","1058398","FIRST UNITED BANK AND TRUST COMPANY","Durant","OK","74701","12/31/2021","5/18/2022","NM","1400 W. Main St.","SPEND LIFE WISELY CO INC","82","0","1","4","0","Bryan","","","1/1/1900","1/1/1934","6/30/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.firstunitedbank.com","967519","0","184422","0","0","0","0","27774","-2279","0","1121888"
"7886","12526","127224","2687601","FIRST UNITED NATIONAL BANK","Fryburg","PA","16326","12/31/2021","5/18/2022","N","19535 Rt. 208","FRYBURG BANKING CO INC","6","0","0","5","0","Clarion","","","8/2/1909","1/1/1934","2/25/2019","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.fun-bank.com","26219","0","1853","0","0","0","0","895","-1962","0","25215"
"17077","10112","259330","1086168","FIRST US BANK","Birmingham","AL","35243","12/31/2021","5/18/2022","NM","3291 Hwy. 280 E","FIRST US BANCSHARES INC","15","0","1","4","0","Jefferson","13820","Birmingham-Hoover, AL","1/21/1952","1/21/1952","6/15/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.firstusbank.com","86102","0","5506","358","0","0","0","1570","-224","5000","95172"
"22738","0","207872","1027992","FIRST UTAH BANK","Salt Lake City","UT","84109","12/31/2021","5/18/2022","NM","3826 S. 2300 E.","FIRST UTAH BCORP","7","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","10/19/1978","10/19/1978","10/24/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","http://firstutahbank.com","55439","0","10094","0","0","0","0","3495","-931","0","61107"
"58201","0","3350658","4547286","FIRST VISION BANK OF TENNESSEE","Tullahoma","TN","37388","12/31/2021","5/18/2022","SM","1401 N. Jackson St.","FIRST VISION FINANCIAL INC","4","0","0","4","0","Coffee","","","11/28/2005","11/28/2005","12/31/2008","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.firstvisionbank.com","31654","0","4807","0","0","0","0","1069","-339","0","35054"
"10307","10396","234739","1081716","FIRST VOLUNTEER BANK","Chattanooga","TN","37402","12/31/2021","5/18/2022","NM","728 Broad St.","FIRST VOLUNTEER CORP","24","0","1","4","0","Hamilton","16860","Chattanooga, TN-GA","5/3/1904","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.firstvolunteer.com","132359","0","21525","0","0","0","0","4500","-169","-32000","117215"
"13083","14048","34742","2628994","FIRST WESTERN BANK","Booneville","AR","72927","12/31/2021","5/18/2022","SM","80 W Main St","FIRST W BANCSHARES EMPLOYEE STK OWNERSHIP TR","11","0","0","4","0","Logan","","","4/18/1910","1/1/1934","9/27/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fwbank.com","44361","0","7930","0","0","0","0","2000","-567","0","49723"
"19123","0","687951","1127650","FIRST WESTERN BANK & TRUST","Minot","ND","58701","12/31/2021","5/18/2022","SM","900 S. Broadway","WESTBRAND INC","17","0","1","4","0","Ward","","","5/11/1964","5/11/1964","11/13/2020","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.firstwestern.bank","197120","0","19546","0","0","0","0","5572","-2936","0","208158"
"31972","7674","715470","","FIRST WESTERN FEDERAL SAVINGS BANK","Rapid City","SD","57709","12/31/2021","5/18/2022","SA","402 Main St.","","1","0","0","5","1","Pennington","39660","Rapid City, SD","6/6/1979","6/6/1979","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.fwfsb.com","9233","0","1797","25","0","0","0","1341","0","0","9714"
"57607","0","3158546","3189906","FIRST WESTERN TRUST BANK","Denver","CO","80202","12/31/2021","5/18/2022","NM","1900 16th St","FIRST WESTERN FINANCIAL INC","16","0","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","3/17/2004","3/17/2004","12/31/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","www.myfw.com","157377","0","22274","2904","0","51319","0","0","-457","0","233417"
"19742","12727","222754","1840687","FIRST WESTROADS BANK, INC.","Omaha","NE","68118","12/31/2021","5/18/2022","SM","15750 W Dodge Rd","AMERIWEST CORP","2","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","8/15/1967","8/15/1967","6/19/2019","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.FIRSTWESTROADS.BANK","39426","0","3924","0","0","0","0","3485","-280","0","39584"
"254","0","740249","1200571","FIRST WHITNEY BANK AND TRUST","Atlantic","IA","50022","12/31/2021","5/18/2022","NM","223 Chestnut St.","WHITNEY CORP OF IOWA","2","0","0","2","1","Cass","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.firstwhitneybank.com","28020","0","4510","0","0","0","0","3000","-964","0","28566"
"11063","0","491224","1075612","FIRST-CITIZENS BANK & TRUST COMPANY","Raleigh","NC","27601","12/31/2021","5/18/2022","NM","239 Fayetteville St","FIRST CITIZENS BANCSHARES INC","528","0","1","4","0","Wake","39580","Raleigh, NC","1/1/1898","1/1/1934","2/1/2020","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","0","www.firstcitizens.com","4621675","0","541246","0","0","0","0","173091","-2480","0","4987350"
"13599","0","631150","1995998","FIRST-LOCKHART NATIONAL BANK","Lockhart","TX","78644","12/31/2021","5/18/2022","N","111 Main St.","LOCKHART BANKSHARES INC","4","0","0","4","0","Caldwell","12420","Austin-Round Rock, TX","1/9/1934","1/9/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.firstlockhart.com","30093","0","2551","0","0","0","0","1120","-610","1800","32713"
"19288","52465","427353","3017915","FIRSTAR BANK","Sallisaw","OK","74955","12/31/2021","5/18/2022","NM","1720 E Cherokee Ave","FIRSTAR FINANCIAL CORP","10","0","1","4","0","Sequoyah","22900","Fort Smith, AR-OK","11/19/1964","11/19/1964","8/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.firstar-bank.com","77275","0","15692","0","0","0","0","11000","-888","0","81079"
"8663","11468","436159","1132104","FIRSTBANK","Nashville","TN","37201","12/31/2021","5/18/2022","NM","211 Commerce St","FB FINANCIAL CORP","127","0","1","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","1/1/1906","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","0","www.firstbankonline.com","1374854","0","190851","1695","0","0","0","122500","-22556","2646","1424990"
"18714","11104","288853","1060627","FIRSTBANK","Lakewood","CO","80215","12/31/2021","5/18/2022","SM","10403 W. Colfax Ave.","FIRSTBANK HOLDING CO","109","0","1","5","0","Jefferson","19740","Denver-Aurora-Lakewood, CO","2/27/1963","2/27/1963","4/20/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","https://www.efirstbank.com/","1817068","0","339975","0","0","0","0","155000","-91521","0","1910522"
"14331","14320","296456","1133370","FIRSTBANK","Antlers","OK","74523","12/31/2021","5/18/2022","SM","100 N. High St.","FIRST ANTLERS BCORP INC","10","0","0","8","1","Pushmataha","","","1/1/1901","5/3/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.firstbank-ok.com","53181","0","13720","0","0","0","0","7006","-513","0","59382"
