CUSIP,SERIES,TRADED,ISSUED,MATURITY,TYPE,FIRSTCPN,F,PCR,CCR,R,S,CALL,ORIGINAL,REOPENED,OUTSTANDING,PRICE,COUPON,MINDENOM,MULTIPLES,DAYCNT,PAGENT,V,FORMULA
3130ASKZ1,Q3-9026,2022-06-27,2022-07-22,2026-01-22,Domestic Bond,2023-01-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.25
3130ASL23,1H-9025,2022-06-27,2022-07-22,2025-01-22,Domestic Bond,2023-01-22,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASL31,I4-9024,2022-06-27,2022-07-25,2024-01-25,Domestic Bond,2023-01-25,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASTN9,UX-9023,2022-07-27,2022-07-29,2023-07-13,Domestic Bond,2022-10-13,Q,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.12,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.12
3130ASTQ2,GF-9027,2022-07-27,2022-08-25,2027-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,D,OPR,25000000.0,0.0,25000000.0,100.0,5.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,5.0
3130ASTR0,P7-9024,2022-07-28,2022-08-23,2024-08-23,Domestic Bond,2023-02-23,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.55
3130ASTS8,2V-9025,2022-07-28,2022-08-25,2025-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.8,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.8
3130ASTV1,2W-9025,2022-07-28,2022-07-29,2025-07-25,Domestic Bond,2023-01-25,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,3.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.55
3130ASTW9,P8-9024,2022-07-28,2022-08-23,2024-02-23,Domestic Bond,2023-02-23,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.375
3130ASTX7,UY-9023,2022-07-28,2022-08-22,2023-08-22,Domestic Bond,2023-02-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.1
3130ASTY5,P9-9024,2022-07-28,2022-08-23,2024-02-23,Domestic Bond,2023-02-23,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,3.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.2
3130ASTZ2,UZ-9023,2022-07-28,2022-08-22,2023-11-22,Domestic Bond,2023-02-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASU56,GH-9027,2022-07-28,2022-08-10,2027-08-10,Domestic Bond,2023-02-10,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,3.82,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.82
3130ASU64,Q1-9024,2022-07-28,2022-08-25,2024-11-25,Domestic Bond,2022-11-25,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.625
3130ASU72,VA-9023,2022-07-28,2022-08-24,2023-08-24,Domestic Bond,2023-02-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.125
3130ASU80,QF-2029,2022-07-28,2022-07-29,2029-01-30,Domestic Bond,2023-01-30,S,USD,USD,F,C,Non,25120000.0,0.0,25120000.0,100.0,2.804,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.804
3130ASU98,2X-9025,2022-07-28,2022-08-25,2025-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASUA5,Q2-9024,2022-07-28,2022-08-01,2024-08-01,Domestic Bond,2023-02-01,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,3.17,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.17
3130ASUB3,R3-9026,2022-07-28,2022-08-25,2026-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASUC1,GI-9027,2022-07-28,2022-08-10,2027-08-10,Domestic Bond,2023-02-10,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,4.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.05
3130ASUD9,2Y-9025,2022-07-28,2022-08-25,2025-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASUE7,Q3-9024,2022-07-29,2022-08-23,2024-08-23,Domestic Bond,2022-11-23,Q,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASUF4,2Z-9025,2022-07-29,2022-08-24,2025-02-24,Domestic Bond,2023-02-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.3
3130ASUJ6,3A-9025,2022-07-29,2022-08-25,2025-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASUK3,VB-9023,2022-07-29,2022-08-24,2023-08-24,Domestic Bond,2023-02-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.125
3130ASUM9,VC-9023,2022-07-29,2022-08-22,2023-08-22,Domestic Bond,2023-02-22,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,3.17,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.17
3130ASUN7,QG-2029,2022-07-29,2022-08-02,2029-12-14,Domestic Bond,2022-12-14,S,USD,USD,F,C,Non,4700000.0,0.0,4700000.0,99.699108,2.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.875
3130ASUP2,Q4-9024,2022-08-01,2022-08-23,2024-08-23,Domestic Bond,2023-02-23,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASUQ0,VD-9023,2022-08-01,2022-08-25,2023-08-25,Domestic Bond,2023-02-25,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.17,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.17
3130ASUT4,VE-9023,2022-08-01,2022-08-10,2023-08-10,Domestic Bond,2022-11-10,Q,USD,USD,F,U,OPR,1575000000.0,0.0,1575000000.0,100.0,3.02,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.02
3130ASUU1,3B-9025,2022-08-01,2022-08-17,2025-03-25,Domestic Bond,2023-02-17,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASUV9,VF-9023,2022-08-01,2022-08-17,2023-01-17,Domestic Bond,2023-01-17,B,USD,USD,F,C,Non,25000000.0,0.0,25000000.0,100.0,2.82,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.82
3130ASUW7,VG-9023,2022-08-01,2022-08-17,2023-02-17,Domestic Bond,2023-02-17,B,USD,USD,F,C,Non,26000000.0,0.0,26000000.0,100.0,2.95,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.95
3130ASUZ0,Q5-9024,2022-08-02,2022-08-23,2024-02-23,Domestic Bond,2023-02-23,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.23,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.23
3130ASV30,VH-9023,2022-08-02,2022-08-03,2023-09-28,Domestic Bond,2022-08-28,M,USD,USD,F,C,Non,16365000.0,0.0,16365000.0,100.0,3.071,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.071
3130ASV48,VI-9023,2022-08-02,2022-08-24,2023-08-24,Domestic Bond,2023-02-24,S,USD,USD,F,C,OPR,12000000.0,0.0,12000000.0,100.0,3.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.125
3130ASV55,VJ-9023,2022-08-02,2022-08-04,2023-08-04,Domestic Bond,2023-02-04,S,USD,USD,F,C,Non,350000000.0,0.0,350000000.0,99.878846,3.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASP60,QA-2029,2022-07-11,2022-07-12,2029-10-30,Domestic Bond,2022-10-30,S,USD,USD,F,C,Non,1000000.0,0.0,1000000.0,100.0,3.112,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.112
3130ASP78,QB-2029,2022-07-11,2022-07-12,2029-02-28,Domestic Bond,2022-08-28,S,USD,USD,F,C,Non,21000000.0,0.0,21000000.0,100.0,3.106,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.106
3130ASP86,L5-9024,2022-07-11,2022-07-29,2024-05-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.3
3130ASP94,TP-9023,2022-07-11,2022-07-29,2023-11-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASPA1,Q6-9026,2022-07-12,2022-07-27,2026-07-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.875
3130ASPB9,TQ-9023,2022-07-12,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,3.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.1
3130ASPC7,TR-9023,2022-07-12,2022-07-28,2023-07-28,Domestic Bond,2022-10-28,Q,USD,USD,F,U,OPR,40000000.0,0.0,40000000.0,100.0,2.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.5
3130ASPD5,Q7-9026,2022-07-12,2022-07-29,2026-01-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASPE3,FX-9027,2022-07-12,2022-07-28,2027-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,4.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.3
3130ASPF0,L6-9024,2022-07-12,2022-07-25,2024-07-25,Domestic Bond,2023-01-25,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASPG8,L7-9024,2022-07-12,2022-08-15,2024-02-15,Domestic Bond,2023-02-15,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASPH6,TS-9023,2022-07-13,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.35,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.35
3130ASPJ2,L8-9024,2022-07-13,2022-07-29,2024-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASPK9,L9-9024,2022-07-13,2022-07-29,2024-01-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,3.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.375
3130ASPL7,1Y-9025,2022-07-13,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.625
3130ASPM5,M1-9024,2022-07-13,2022-07-29,2024-10-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.55
3130ASPN3,Q8-9026,2022-07-13,2022-07-28,2026-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.1
3130ASPP8,1Z-9025,2022-07-13,2022-08-08,2025-08-08,Domestic Bond,2023-02-08,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,4.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.3
3130ASPQ6,2A-9025,2022-07-13,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.05
3130ASPR4,FY-9027,2022-07-13,2022-07-28,2027-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASPS2,TU-9023,2022-07-13,2022-07-27,2023-10-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASPT0,Q9-9026,2022-07-13,2022-07-28,2026-01-28,Domestic Bond,2023-01-28,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,3.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASPU7,M2-9024,2022-07-13,2022-07-29,2024-07-26,Domestic Bond,2022-10-26,Q,USD,USD,F,U,OPR,40000000.0,0.0,40000000.0,100.0,3.2,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.2
3130ASPV5,QC-2029,2022-07-13,2022-07-26,2029-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,2000000.0,0.0,2000000.0,100.0,4.33,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.33
3130ASPX1,FZ-9027,2022-07-13,2022-07-28,2027-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.375,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.375
3130ASPY9,M3-9024,2022-07-13,2022-08-08,2024-02-08,Domestic Bond,2023-02-08,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.75
3130ASPZ6,TV-9023,2022-07-13,2022-07-27,2023-10-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.4,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.4
3130ASQ28,TW-9023,2022-07-13,2022-08-01,2023-05-01,Domestic Bond,2022-11-01,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.1
3130ASQ44,TX-9023,2022-07-13,2022-07-27,2023-07-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,55000000.0,0.0,55000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASQ51,QD-2029,2022-07-13,2022-07-14,2029-11-30,Domestic Bond,2022-11-30,S,USD,USD,F,C,Non,35900000.0,0.0,35900000.0,100.0,3.04,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.04
3130ASQ69,GA-9027,2022-07-13,2022-07-14,2027-09-30,Domestic Bond,2022-09-30,S,USD,USD,F,C,Non,17235000.0,0.0,17235000.0,100.0,3.04,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.04
3130ASQ93,TY-9023,2022-07-13,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.375
3130ASQA0,TZ-9023,2022-07-13,2022-07-18,2023-10-18,Domestic Bond,2023-01-18,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,3.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.3
3130ASQB8,UA-9023,2022-07-13,2022-07-20,2023-01-20,Domestic Bond,2022-10-20,Q,USD,USD,F,U,OPR,250000000.0,0.0,250000000.0,100.0,2.55,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.55
3130ASQC6,UB-9023,2022-07-13,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,81000000.0,0.0,81000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASQD4,M4-9024,2022-07-13,2022-07-29,2024-01-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,3.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.625
3130ASQE2,UC-9023,2022-07-13,2022-07-27,2023-04-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,53000000.0,0.0,53000000.0,100.0,3.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.2
3130ASQF9,2B-9025,2022-07-14,2022-07-29,2025-07-25,Domestic Bond,2023-01-25,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASQG7,UD-9023,2022-07-14,2022-07-29,2023-01-27,Domestic Bond,2022-10-27,Q,USD,USD,F,C,OPR,240000000.0,0.0,240000000.0,100.0,3.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASQH5,2C-9025,2022-07-14,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,150000000.0,0.0,150000000.0,100.0,3.8,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.8
3130ASQJ1,2D-9025,2022-07-14,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.125
3130ASQK8,2E-9025,2022-07-14,2022-07-29,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,4.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.125
3130ASQL6,M5-9024,2022-07-14,2022-07-29,2024-01-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,3.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.7
3130ASQM4,M6-9024,2022-07-14,2022-08-08,2024-08-08,Domestic Bond,2023-02-08,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASML0,K1-9024,2022-07-06,2022-07-26,2024-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,55000000.0,0.0,55000000.0,100.0,3.15,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.15
3130ASMM8,K2-9024,2022-07-06,2022-07-26,2024-01-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASMN6,SZ-9023,2022-07-06,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,3.125,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.125
3130ASMP1,K3-9024,2022-07-06,2022-07-26,2024-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.2
3130ASMQ9,TA-9023,2022-07-06,2022-07-29,2023-05-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,3.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASMR7,TB-9023,2022-07-06,2022-07-27,2023-10-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASMS5,K4-9024,2022-07-06,2022-07-29,2024-04-26,Domestic Bond,2022-10-26,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASMT3,K5-9024,2022-07-06,2022-07-25,2024-04-25,Domestic Bond,2022-10-25,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.1
3130ASMU0,TC-9023,2022-07-06,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,3.15,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.15
3130ASN39,TD-9023,2022-07-07,2022-07-29,2023-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASN47,K6-9024,2022-07-07,2022-07-26,2024-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,3.32,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.32
3130ASN54,1S-9025,2022-07-07,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,62000000.0,0.0,62000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASN62,K7-9024,2022-07-07,2022-08-08,2024-08-08,Domestic Bond,2023-02-08,S,USD,USD,F,C,OPR,45000000.0,0.0,45000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASN70,Q4-9026,2022-07-07,2022-07-28,2026-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,4.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.0
3130ASN88,1T-9025,2022-07-07,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,3.64,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.64
3130ASN96,PY-2029,2022-07-07,2022-07-27,2029-07-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,4.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.2
3130ASNA3,Q5-9026,2022-07-07,2022-07-28,2026-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,3.77,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.77
3130ASNB1,DZ-2034,2022-07-07,2022-07-27,2034-07-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,4.95,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.95
3130ASNC9,BN-2037,2022-07-07,2022-07-27,2037-07-27,Domestic Bond,2023-01-27,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,5.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,5.05
3130ASND7,Z-2042,2022-07-07,2022-07-14,2042-07-14,Domestic Bond,2023-01-14,S,USD,USD,F,C,OPR,3000000.0,0.0,3000000.0,100.0,5.09,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,5.09
3130ASNE5,TE-9023,2022-07-07,2022-07-28,2023-08-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,85000000.0,0.0,85000000.0,100.0,3.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.3
3130ASNF2,TF-9023,2022-07-07,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,210000000.0,0.0,210000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASNG0,PZ-2029,2022-07-07,2022-07-08,2029-04-04,Domestic Bond,2022-10-04,S,USD,USD,F,C,Non,5755000.0,0.0,5755000.0,100.0,3.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.1
3130ASNH8,TG-9023,2022-07-07,2022-07-28,2023-04-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,230000000.0,0.0,230000000.0,100.0,3.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.0
3130ASNJ4,1U-9025,2022-07-07,2022-07-28,2025-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,3.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
3130ASNK1,TH-9023,2022-07-07,2022-07-21,2023-04-21,Domestic Bond,2022-10-21,Q,USD,USD,F,U,OPR,185000000.0,0.0,185000000.0,100.0,2.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.5
3130ASNL9,K8-9024,2022-07-07,2022-07-29,2024-01-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,3.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.5
3130ASNN5,FW-9027,2022-07-08,2022-07-28,2027-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,4.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,4.375
3130ASNP0,K9-9024,2022-07-08,2022-07-26,2024-07-26,Domestic Bond,2023-01-26,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,3.35,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.35
3130ASNQ8,TI-9023,2022-07-08,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,3.3,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.3
3130ASNR6,TJ-9023,2022-07-08,2022-07-28,2023-07-28,Domestic Bond,2023-01-28,S,USD,USD,F,C,OPR,55000000.0,0.0,55000000.0,100.0,3.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,3.25
